Row ID,Customer Key,Product Key,Location Key,Order_Date_Key,Ship_Date_Key,Order ID,Ship Mode,Sales,Quantity,Discount,Profit
6944,710,1840,4,547,552,CA-2015-139248,Standard Class,623.96,5,0.2,38.9975
6945,765,1004,286,255,259,CA-2014-148369,Standard Class,11.12,4,0.0,5.4488
6946,412,1230,165,972,976,CA-2016-106243,Standard Class,523.92,5,0.2,-26.196
6947,271,312,53,651,655,CA-2015-126466,Standard Class,2.48,2,0.0,1.1656
6948,234,951,174,458,462,CA-2015-130365,Standard Class,221.024,2,0.2,-55.256
6949,234,1557,174,458,462,CA-2015-130365,Standard Class,128.058,3,0.3,-23.7822
6950,400,1135,165,1387,1387,CA-2017-143021,Same Day,58.408,7,0.2,18.2525
6951,400,982,165,1387,1387,CA-2017-143021,Same Day,79.974,3,0.4,-29.3238
6952,137,1841,163,662,666,CA-2015-161767,Standard Class,479.988,2,0.4,55.9986
6953,32,1192,142,614,615,CA-2015-129917,First Class,11.808,3,0.2,4.1328
6954,32,1623,142,614,615,CA-2015-129917,First Class,53.568,4,0.2,19.4184
6955,32,1387,142,614,615,CA-2015-129917,First Class,503.96,5,0.2,50.396
6956,323,768,26,458,465,CA-2015-115420,Standard Class,21.34,2,0.0,9.8164
6957,782,1360,113,894,899,CA-2016-157588,Standard Class,36.4,5,0.0,17.108
6958,782,29,113,894,899,CA-2016-157588,Standard Class,51.75,1,0.0,15.525
6959,564,179,95,609,611,CA-2015-167255,Second Class,15.51,1,0.0,4.3428
6960,564,128,95,609,611,CA-2015-167255,Second Class,146.82,3,0.0,73.41
6961,564,495,95,609,611,CA-2015-167255,Second Class,12.96,2,0.0,6.2208
6962,354,1036,216,1378,1378,CA-2017-162096,Same Day,7.8,3,0.0,2.106
6963,64,30,38,896,900,CA-2016-157161,Second Class,10.2,5,0.0,4.794
6964,64,1473,38,896,900,CA-2016-157161,Second Class,22.32,3,0.0,5.58
6965,64,549,38,896,900,CA-2016-157161,Second Class,24.1,5,0.0,11.086
6966,64,1316,38,896,900,CA-2016-157161,Second Class,75.98,2,0.0,18.2352
6967,64,512,38,896,900,CA-2016-157161,Second Class,6.46,2,0.0,3.1654
6968,64,1632,38,896,900,CA-2016-157161,Second Class,60.12,9,0.0,28.8576
6969,173,911,165,628,632,CA-2015-110765,Second Class,824.97,3,0.0,214.4922
6970,678,532,563,712,715,CA-2016-163937,Second Class,24.85,5,0.0,7.7035
6971,456,1579,52,1326,1332,CA-2017-153822,Standard Class,12.624,2,0.2,-2.5248
6972,456,203,52,1326,1332,CA-2017-153822,Standard Class,89.584,2,0.2,4.4792
6973,456,1561,52,1326,1332,CA-2017-153822,Standard Class,471.92,2,0.2,29.495
6974,456,59,52,1326,1332,CA-2017-153822,Standard Class,18.18,4,0.7,-13.938
6975,231,1598,15,1322,1326,CA-2017-146185,Standard Class,31.744,2,0.2,8.3328
6976,389,1150,28,521,525,CA-2015-112144,Standard Class,5.904,2,0.2,1.9926
6977,389,628,28,521,525,CA-2015-112144,Standard Class,621.76,4,0.2,46.632
6978,213,1003,238,1028,1031,US-2016-119298,First Class,59.98,2,0.0,17.994
6979,112,364,149,1393,1397,CA-2017-155159,Second Class,48.87,9,0.0,23.9463
6980,3,1721,2,1078,1083,CA-2017-149076,Standard Class,154.9,5,0.0,69.705
6981,163,1095,24,300,301,CA-2014-146990,First Class,5.92,4,0.0,2.8416
6982,163,1631,24,300,301,CA-2014-146990,First Class,30.18,3,0.0,13.8828
6983,351,549,84,943,947,CA-2016-116526,Standard Class,24.1,5,0.0,11.086
6984,351,405,84,943,947,CA-2016-116526,Standard Class,8.78,1,0.0,2.2828
6985,351,554,84,943,947,CA-2016-116526,Standard Class,376.74,4,0.1,71.162
6986,351,784,84,943,947,CA-2016-116526,Standard Class,29.52,4,0.0,14.4648
6987,351,887,84,943,947,CA-2016-116526,Standard Class,11.96,2,0.0,2.99
6988,351,1096,84,943,947,CA-2016-116526,Standard Class,26.4,5,0.0,12.672
6989,180,1381,3,1379,1384,CA-2017-158561,Second Class,1158.12,5,0.2,130.2885
6990,590,1842,584,1409,1411,CA-2017-165099,First Class,1.392,2,0.8,-3.7584
6991,585,673,498,650,655,CA-2015-109386,Second Class,44.43,3,0.0,18.6606
6992,585,1428,498,650,655,CA-2015-109386,Second Class,226.2,5,0.0,58.812
6993,585,1306,498,650,655,CA-2015-109386,Second Class,186.54,3,0.0,41.0388
6994,585,109,498,650,655,CA-2015-109386,Second Class,265.86,7,0.0,79.758
6995,585,313,498,650,655,CA-2015-109386,Second Class,27.9,5,0.0,6.975
6996,637,1047,122,661,668,CA-2015-166800,Standard Class,31.08,4,0.0,8.3916
6997,81,155,229,1421,1423,CA-2017-117443,Second Class,13.84,4,0.8,-22.144
6998,81,1093,229,1421,1423,CA-2017-117443,Second Class,175.872,4,0.2,63.7536
6999,605,1588,288,958,964,US-2016-134369,Standard Class,12.96,2,0.0,6.3504
7000,170,1739,176,1210,1213,CA-2017-123687,First Class,208.44,3,0.0,62.532
7001,170,510,176,1210,1213,CA-2017-123687,First Class,25.76,2,0.0,0.7728
7002,661,1612,585,433,436,CA-2015-104871,Standard Class,366.744,4,0.3,-110.0232
7003,695,484,63,220,222,CA-2014-133158,Second Class,289.24,7,0.0,26.0316
7004,695,1326,63,220,222,CA-2014-133158,Second Class,69.456,2,0.2,22.5732
7005,546,1415,484,346,351,CA-2014-126333,Standard Class,5.184,1,0.2,1.8144
7006,224,1788,30,643,647,CA-2015-141740,Standard Class,205.164,2,0.1,13.6776
7007,134,1465,37,338,344,CA-2014-119466,Standard Class,8.544,2,0.6,-7.476
7008,472,413,158,572,576,CA-2015-154823,Standard Class,12.828,2,0.7,-8.9796
7009,472,468,158,572,576,CA-2015-154823,Standard Class,598.458,3,0.3,-42.747
7010,472,1547,158,572,576,CA-2015-154823,Standard Class,25.984,1,0.2,-3.8976
7011,219,1383,46,134,138,US-2014-135881,Standard Class,17.96,5,0.2,5.837
7012,219,1603,46,134,138,US-2014-135881,Standard Class,5.04,2,0.0,0.1512
7013,219,78,46,134,138,US-2014-135881,Standard Class,208.16,1,0.0,56.2032
7014,627,678,206,1407,1409,CA-2017-141201,Second Class,148.257,3,0.15,15.6978
7015,525,417,127,63,65,CA-2014-114790,Second Class,146.76,3,0.0,38.1576
7016,525,684,127,63,65,CA-2014-114790,Second Class,32.96,2,0.0,14.1728
7017,525,474,127,63,65,CA-2014-114790,Second Class,587.97,3,0.0,164.6316
7018,525,1483,127,63,65,CA-2014-114790,Second Class,14.94,3,0.0,7.0218
7019,326,1675,46,874,878,US-2016-154256,Second Class,25.83,7,0.0,12.1401
7020,276,1843,77,224,228,CA-2014-124737,Standard Class,15.552,3,0.2,5.4432
7021,276,1800,77,224,228,CA-2014-124737,Standard Class,6.8,1,0.2,0.51
7022,276,249,77,224,228,CA-2014-124737,Standard Class,4.224,3,0.2,1.2672
7023,276,427,77,224,228,CA-2014-124737,Standard Class,143.64,9,0.2,10.773
7024,276,718,77,224,228,CA-2014-124737,Standard Class,31.104,6,0.2,10.8864
7025,276,1040,77,224,228,CA-2014-124737,Standard Class,223.056,9,0.2,69.705
7026,260,534,24,1101,1107,US-2017-101840,Standard Class,227.46,6,0.0,65.9634
7027,260,1817,24,1101,1107,US-2017-101840,Standard Class,46.24,4,0.2,15.606
7028,362,715,165,1093,1100,CA-2017-131653,Standard Class,5.22,2,0.0,2.4012
7029,431,997,11,1053,1056,US-2016-157840,Second Class,33.9,5,0.0,15.594
7030,495,1201,165,1014,1019,CA-2016-145548,Standard Class,28.14,3,0.0,7.8792
7031,495,1565,165,1014,1019,CA-2016-145548,Standard Class,36.0,2,0.0,6.48
7032,495,292,165,1014,1019,CA-2016-145548,Standard Class,92.94,3,0.0,25.0938
7033,495,1220,165,1014,1019,CA-2016-145548,Standard Class,245.646,3,0.1,8.1882
7034,495,716,165,1014,1019,CA-2016-145548,Standard Class,55.008,3,0.2,17.19
7035,495,916,165,1014,1019,CA-2016-145548,Standard Class,35.232,3,0.2,11.4504
7036,532,641,189,1377,1381,CA-2017-119494,Standard Class,523.392,3,0.2,52.3392
7037,751,858,153,113,115,CA-2014-124618,Second Class,479.984,2,0.2,89.997
7038,288,1346,270,1329,1334,CA-2017-161970,Standard Class,12.96,2,0.0,6.2208
7039,288,1844,270,1329,1334,CA-2017-161970,Standard Class,17.94,3,0.0,6.4584
7040,248,227,30,1415,1421,CA-2017-103443,Standard Class,166.72,2,0.0,41.68
7041,248,1355,30,1415,1421,CA-2017-103443,Standard Class,24.816,3,0.2,8.3754
7042,248,1306,30,1415,1421,CA-2017-103443,Standard Class,124.36,2,0.0,27.3592
7043,278,1715,64,1263,1268,US-2017-165358,Standard Class,599.97,5,0.4,69.9965
7044,278,479,64,1263,1268,US-2017-165358,Standard Class,198.744,4,0.3,-14.196
7045,278,1337,64,1263,1268,US-2017-165358,Standard Class,9.184,2,0.2,1.148
7046,602,1226,163,1006,1012,CA-2016-160136,Standard Class,9.248,2,0.2,3.3524
7047,135,211,138,90,94,CA-2014-150581,Standard Class,99.592,1,0.2,2.4898
7048,135,297,138,90,94,CA-2014-150581,Standard Class,399.96,4,0.0,139.986
7049,310,1576,396,925,927,CA-2016-119515,First Class,15.552,3,0.2,5.4432
7050,594,1610,43,257,262,CA-2014-141355,Standard Class,14.576,2,0.2,2.3686
7051,577,272,159,1044,1044,CA-2016-165330,Same Day,209.6,5,0.2,68.12
7052,577,1791,159,1044,1044,CA-2016-165330,Same Day,23.32,2,0.0,6.0632
7053,577,1185,159,1044,1044,CA-2016-165330,Same Day,30.98,1,0.0,13.941
7054,577,638,159,1044,1044,CA-2016-165330,Same Day,119.96,4,0.0,25.1916
7055,577,1220,159,1044,1044,CA-2016-165330,Same Day,363.92,5,0.2,-31.843
7056,577,533,159,1044,1044,CA-2016-165330,Same Day,35.808,3,0.2,11.19
7057,577,829,159,1044,1044,CA-2016-165330,Same Day,122.688,9,0.2,39.8736
7058,577,906,159,1044,1044,CA-2016-165330,Same Day,892.136,7,0.2,111.517
7059,577,1796,159,1044,1044,CA-2016-165330,Same Day,50.22,3,0.0,2.0088
7060,577,592,159,1044,1044,CA-2016-165330,Same Day,83.42,2,0.0,24.1918
7061,577,1845,159,1044,1044,CA-2016-165330,Same Day,5.872,2,0.2,2.1286
7062,176,889,269,381,383,CA-2015-132633,Second Class,12.144,3,0.2,4.0986
7063,108,1790,331,1062,1064,CA-2016-157742,Second Class,27.792,3,0.2,10.422
7064,451,1589,161,1307,1312,CA-2017-127712,Standard Class,6.208,2,0.2,0.6984
7065,283,939,145,1099,1104,CA-2017-169474,Standard Class,32.67,3,0.0,8.4942
7066,277,740,142,329,331,CA-2014-106726,First Class,1261.33,7,0.0,327.9458
7067,645,1454,14,851,855,CA-2016-147473,Standard Class,38.88,6,0.0,18.6624
7068,156,187,177,842,847,CA-2016-114209,Standard Class,1.964,2,0.8,-3.2406
7069,156,699,177,842,847,CA-2016-114209,Standard Class,82.656,9,0.2,30.996
7070,422,461,254,210,215,CA-2014-141901,Standard Class,5.98,1,0.0,2.691
7071,712,615,156,947,952,CA-2016-164490,Second Class,9.248,2,0.2,3.3524
7072,238,1498,479,903,908,CA-2016-112256,Standard Class,4.448,2,0.2,0.3336
7073,238,1125,479,903,908,CA-2016-112256,Standard Class,5.184,1,0.2,1.8144
7074,238,402,479,903,908,CA-2016-112256,Standard Class,175.92,5,0.2,15.393
7075,238,1000,479,903,908,CA-2016-112256,Standard Class,4.752,4,0.8,-8.316
7076,238,1069,479,903,908,CA-2016-112256,Standard Class,13.344,2,0.2,1.0008
7077,759,604,60,833,838,CA-2016-167416,Standard Class,54.9,5,0.0,26.901
7078,556,640,44,944,948,CA-2016-106950,Standard Class,22.911,7,0.7,-17.5651
7079,556,1448,44,944,948,CA-2016-106950,Standard Class,309.456,9,0.2,34.8138
7080,556,492,44,944,948,CA-2016-106950,Standard Class,19.456,4,0.2,3.4048
7081,556,115,44,944,948,CA-2016-106950,Standard Class,472.518,3,0.4,-149.6307
7082,556,1083,44,944,948,CA-2016-106950,Standard Class,1012.68,3,0.2,303.804
7083,556,1446,44,944,948,CA-2016-106950,Standard Class,17.22,5,0.7,-12.628
7084,256,1286,138,1266,1270,CA-2017-118724,Second Class,3.52,2,0.0,1.6896
7085,256,953,138,1266,1270,CA-2017-118724,Second Class,1626.192,9,0.2,121.9644
7086,341,1570,182,1332,1335,CA-2017-112004,First Class,8.595,5,0.7,-6.303
7087,341,1440,182,1332,1335,CA-2017-112004,First Class,190.896,2,0.2,-42.9516
7088,655,1305,26,1279,1282,US-2017-143175,Second Class,99.87,3,0.0,23.9688
7089,227,1051,385,636,638,CA-2015-105844,Second Class,79.36,4,0.0,23.808
7090,121,1198,4,1230,1234,CA-2017-118864,Second Class,119.96,1,0.2,7.4975
7091,531,260,1,363,366,CA-2015-119480,Standard Class,106.32,3,0.0,49.9704
7092,531,1323,1,363,366,CA-2015-119480,Standard Class,163.44,3,0.0,45.7632
7093,531,1412,1,363,366,CA-2015-119480,Standard Class,42.76,2,0.0,11.1176
7094,531,1563,1,363,366,CA-2015-119480,Standard Class,51.55,5,0.0,24.2285
7095,536,297,68,387,390,US-2015-153374,Second Class,479.952,6,0.2,89.991
7096,262,1007,30,930,931,CA-2016-101980,First Class,146.688,6,0.2,55.008
7097,262,1619,30,930,931,CA-2016-101980,First Class,276.784,2,0.2,89.9548
7098,262,866,30,930,931,CA-2016-101980,First Class,25.32,5,0.2,9.1785
7099,264,1763,165,1374,1378,CA-2017-144596,Standard Class,318.96,9,0.0,149.9112
7100,651,1763,30,698,702,CA-2015-124933,Second Class,212.64,6,0.0,99.9408
7101,326,1181,58,316,321,CA-2014-159625,Standard Class,23.472,3,0.2,8.802
7102,738,34,140,912,916,CA-2016-144337,Second Class,19.648,2,0.2,6.6312
7103,406,349,12,253,256,CA-2014-117478,First Class,6.57,3,0.7,-5.037
7104,413,1700,201,1311,1315,CA-2017-147410,Standard Class,421.1,2,0.0,105.275
7105,543,325,56,1234,1236,CA-2017-128944,Second Class,760.116,6,0.3,-43.4352
7106,543,1389,56,1234,1236,CA-2017-128944,Second Class,38.784,3,0.2,7.272
7107,543,1645,56,1234,1236,CA-2017-128944,Second Class,122.328,9,0.2,1.5291
7108,28,720,46,810,817,CA-2016-109666,Standard Class,25.98,2,0.0,0.7794
7109,28,1210,46,810,817,CA-2016-109666,Standard Class,3.28,2,0.0,1.476
7110,28,158,46,810,817,CA-2016-109666,Standard Class,459.88,4,0.0,13.7964
7111,28,1589,46,810,817,CA-2016-109666,Standard Class,7.76,2,0.0,2.2504
7112,28,923,46,810,817,CA-2016-109666,Standard Class,71.96,2,0.0,17.99
7113,28,135,46,810,817,CA-2016-109666,Standard Class,54.9,5,0.0,15.372
7114,28,1478,46,810,817,CA-2016-109666,Standard Class,9.28,2,0.2,3.248
7115,353,1688,321,826,827,US-2016-102239,First Class,1685.88,6,0.0,320.3172
7116,353,177,321,826,827,US-2016-102239,First Class,5.728,2,0.2,2.0048
7117,491,1101,6,280,285,CA-2014-143168,Second Class,61.96,2,0.0,27.882
7118,491,1354,6,280,285,CA-2014-143168,Second Class,1.344,1,0.2,0.4704
7119,688,1347,30,1108,1112,CA-2017-104906,Standard Class,17.94,3,0.0,8.7906
7120,56,535,6,1385,1392,CA-2017-118122,Standard Class,13.904,2,0.2,4.5188
7121,153,1199,298,18,22,US-2014-147774,Standard Class,67.194,1,0.7,-51.5154
7122,3,1807,60,1399,1406,CA-2017-166926,Standard Class,41.86,7,0.0,18.837
7123,3,1553,60,1399,1406,CA-2017-166926,Standard Class,141.96,2,0.0,41.1684
7124,752,1556,46,561,568,CA-2015-128013,Standard Class,10.02,3,0.0,4.4088
7125,752,1434,46,561,568,CA-2015-128013,Standard Class,144.12,3,0.0,69.1776
7126,507,1310,149,969,971,CA-2016-123176,Second Class,17.94,3,0.0,8.7906
7127,507,184,149,969,971,CA-2016-123176,Second Class,13.89,3,0.0,4.5837
7128,595,1139,286,1017,1023,US-2016-117541,Standard Class,16.45,5,0.0,7.567
7129,595,1488,286,1017,1023,US-2016-117541,Standard Class,19.92,4,0.0,6.5736
7130,8,924,396,807,813,CA-2016-166282,Standard Class,35.168,4,0.2,8.3524
7131,8,1765,396,807,813,CA-2016-166282,Standard Class,123.088,7,0.2,40.0036
7132,500,987,239,1394,1399,CA-2017-141439,Standard Class,257.94,3,0.0,67.0644
7133,500,1158,239,1394,1399,CA-2017-141439,Standard Class,1879.96,4,0.0,545.1884
7134,500,1011,239,1394,1399,CA-2017-141439,Standard Class,27.46,2,0.0,9.8856
7135,500,824,239,1394,1399,CA-2017-141439,Standard Class,89.98,2,0.0,43.1904
7136,500,159,239,1394,1399,CA-2017-141439,Standard Class,828.6,3,0.0,240.294
7137,287,549,124,662,669,CA-2015-163965,Standard Class,7.23,5,0.7,-5.784
7138,287,379,124,662,669,CA-2015-163965,Standard Class,17.44,2,0.2,1.308
7139,287,272,124,662,669,CA-2015-163965,Standard Class,62.88,4,0.7,-50.304
7140,287,433,124,662,669,CA-2015-163965,Standard Class,290.352,3,0.2,-36.294
7141,229,727,586,1314,1314,CA-2017-128783,Same Day,113.52,4,0.0,46.5432
7142,229,1263,586,1314,1314,CA-2017-128783,Same Day,135.3,5,0.0,37.884
7143,7,1397,221,317,322,CA-2014-122217,Standard Class,111.15,5,0.0,48.906
7144,763,1384,12,1134,1139,US-2017-141558,Standard Class,776.85,5,0.4,-181.265
7145,763,103,12,1134,1139,US-2017-141558,Standard Class,12.294,1,0.7,-8.6058
7146,763,845,12,1134,1139,US-2017-141558,Standard Class,154.764,3,0.4,-46.4292
7147,763,1822,12,1134,1139,US-2017-141558,Standard Class,43.28,1,0.2,3.246
7148,559,1185,256,863,868,CA-2016-139941,Standard Class,92.94,3,0.0,41.823
7149,559,1311,256,863,868,CA-2016-139941,Standard Class,52.56,3,0.0,18.396
7150,105,1258,33,519,523,CA-2015-166583,Standard Class,971.88,3,0.2,109.3365
7151,677,479,520,1420,1424,CA-2017-100412,Standard Class,141.96,2,0.0,35.49
7152,744,971,155,1420,1423,CA-2017-142909,Second Class,182.55,2,0.5,-135.087
7153,163,420,223,271,277,CA-2014-137911,Standard Class,88.768,2,0.2,31.0688
7154,494,993,27,682,687,CA-2015-106208,Standard Class,53.088,7,0.8,-108.8304
7155,24,1794,113,697,699,US-2015-136749,Second Class,275.88,6,0.0,46.8996
7156,24,353,113,697,699,US-2015-136749,Second Class,157.9,5,0.0,74.213
7157,410,752,417,1183,1188,CA-2017-126718,Standard Class,4.91,1,0.0,2.4059
7158,418,212,4,788,791,CA-2016-131380,Second Class,87.92,4,0.0,0.8792
7159,418,1846,4,788,791,CA-2016-131380,Second Class,5.98,1,0.0,2.9302
7160,409,880,37,476,481,CA-2015-145835,Second Class,222.384,2,0.2,16.6788
7161,409,665,37,476,481,CA-2015-145835,Second Class,16.0,4,0.2,5.6
7162,475,341,196,175,180,CA-2014-138709,Standard Class,21.84,3,0.0,10.92
7163,475,750,196,175,180,CA-2014-138709,Standard Class,15.6,5,0.0,7.644
7164,693,1525,25,103,105,CA-2014-122070,Second Class,247.84,8,0.0,121.4416
7165,693,933,25,103,105,CA-2014-122070,Second Class,9.912,3,0.2,3.3453
7166,243,55,260,961,964,CA-2016-158610,First Class,69.52,2,0.0,17.38
7167,269,655,35,193,195,CA-2014-117464,Second Class,11.52,4,0.0,3.2256
7168,269,1191,35,193,195,CA-2014-117464,Second Class,717.72,3,0.2,71.772
7169,269,395,35,193,195,CA-2014-117464,Second Class,236.5,10,0.0,68.585
7170,269,1180,35,193,195,CA-2014-117464,Second Class,170.352,3,0.2,19.1646
7171,307,397,30,1345,1351,US-2017-168613,Standard Class,145.764,2,0.1,3.2392
7172,612,359,10,1179,1181,CA-2017-125381,Second Class,107.97,3,0.0,22.6737
7173,97,359,33,1149,1153,US-2017-141677,Standard Class,143.96,5,0.2,1.7995
7174,97,351,33,1149,1153,US-2017-141677,Standard Class,2399.96,5,0.2,569.9905
7175,97,1338,33,1149,1153,US-2017-141677,Standard Class,74.352,3,0.2,23.235
7176,97,1323,33,1149,1153,US-2017-141677,Standard Class,87.168,8,0.8,-226.6368
7177,97,1041,33,1149,1153,US-2017-141677,Standard Class,32.232,3,0.2,2.4174
7178,502,1845,12,1188,1194,CA-2017-133067,Standard Class,2.202,2,0.7,-1.5414
7179,502,872,12,1188,1194,CA-2017-133067,Standard Class,9.396,3,0.7,-7.5168
7180,54,1529,309,1017,1021,US-2016-144351,Standard Class,89.97,3,0.0,25.1916
7181,706,321,507,4,5,CA-2014-106054,First Class,12.78,3,0.0,5.2398
7182,597,1082,404,1060,1063,CA-2016-138667,Second Class,40.0,2,0.2,0.5
7183,126,705,4,1184,1188,CA-2017-150609,Standard Class,23.24,5,0.2,7.553
7184,50,39,309,1175,1177,CA-2017-128853,First Class,908.82,9,0.0,227.205
7185,526,1594,15,1293,1300,CA-2017-133102,Standard Class,5.552,2,0.2,-1.041
7186,526,1431,15,1293,1300,CA-2017-133102,Standard Class,8.016,3,0.2,1.002
7187,526,1409,15,1293,1300,CA-2017-133102,Standard Class,74.592,4,0.3,-2.1312
7188,526,1499,15,1293,1300,CA-2017-133102,Standard Class,16.784,2,0.6,-22.2388
7189,526,540,15,1293,1300,CA-2017-133102,Standard Class,38.864,4,0.8,-99.1032
7190,109,1517,143,1015,1018,CA-2016-164399,First Class,203.976,3,0.2,25.497
7191,109,1688,143,1015,1018,CA-2016-164399,First Class,674.352,3,0.2,-8.4294
7192,524,309,187,973,978,CA-2016-116918,Second Class,5.388,4,0.7,-4.49
7193,524,1170,187,973,978,CA-2016-116918,Second Class,30.976,8,0.2,5.0336
7194,366,914,149,744,746,CA-2016-110492,First Class,1350.12,6,0.0,175.5156
7195,366,123,149,744,746,CA-2016-110492,First Class,15.92,4,0.0,7.4824
7196,179,1339,6,1016,1020,CA-2016-147683,Standard Class,19.54,2,0.0,7.2298
7197,763,1056,2,107,111,CA-2014-116785,Standard Class,21.4,5,0.0,6.206
7198,763,1758,2,107,111,CA-2014-116785,Standard Class,12.6,2,0.0,5.796
7199,179,252,46,563,567,US-2015-156797,Standard Class,11.96,2,0.0,3.1096
7200,179,304,46,563,567,US-2015-156797,Standard Class,138.0,2,0.0,34.5
7201,521,1299,3,1030,1036,CA-2016-104276,Standard Class,116.76,1,0.2,14.595
7202,521,987,3,1030,1036,CA-2016-104276,Standard Class,331.023,7,0.45,-114.3534
7203,147,1847,145,1000,1000,CA-2016-120369,Same Day,756.8,5,0.0,75.68
7204,451,1705,587,352,356,CA-2014-118276,Standard Class,8.736,3,0.6,-4.8048
7205,492,1292,24,592,599,CA-2015-136658,Standard Class,6.08,2,0.0,2.0672
7206,442,704,10,1339,1343,CA-2017-137414,Standard Class,17.46,2,0.0,5.9364
7207,442,1827,10,1339,1343,CA-2017-137414,Standard Class,369.16,11,0.2,32.3015
7208,19,860,52,953,955,CA-2016-143476,First Class,2.912,2,0.2,0.91
7209,19,1843,52,953,955,CA-2016-143476,First Class,20.736,4,0.2,7.2576
7210,19,461,52,953,955,CA-2016-143476,First Class,9.568,2,0.2,2.99
7211,554,1631,61,854,858,US-2016-119046,Standard Class,30.18,3,0.0,13.8828
7212,554,62,61,854,858,US-2016-119046,Standard Class,51.648,12,0.2,18.7224
7213,554,611,61,854,858,US-2016-119046,Standard Class,11.232,3,0.2,3.9312
7214,508,1134,588,1352,1356,CA-2017-154949,Standard Class,14.73,3,0.0,7.2177
7215,305,1221,186,609,612,CA-2015-103072,Second Class,16.4,5,0.0,4.756
7216,305,868,186,609,612,CA-2015-103072,Second Class,25.92,4,0.0,12.4416
7217,49,458,10,466,469,CA-2015-150770,First Class,8.82,3,0.0,2.5578
7218,49,1801,10,466,469,CA-2015-150770,First Class,62.496,2,0.2,21.8736
7219,49,107,10,466,469,CA-2015-150770,First Class,339.96,4,0.0,122.3856
7220,49,588,10,466,469,CA-2015-150770,First Class,49.568,2,0.2,17.3488
7221,444,575,12,1073,1077,CA-2017-154760,Standard Class,274.491,3,0.7,-228.7425
7222,593,1704,46,1091,1095,US-2017-104437,Standard Class,137.94,3,0.0,35.8644
7223,499,664,37,1309,1313,CA-2017-113075,Standard Class,40.68,3,0.2,-7.119
7224,182,41,35,894,898,CA-2016-109953,Standard Class,110.376,3,0.2,12.4173
7225,182,1684,35,894,898,CA-2016-109953,Standard Class,151.62,7,0.0,50.0346
7226,182,445,35,894,898,CA-2016-109953,Standard Class,30.8,4,0.0,10.164
7227,21,1040,64,1119,1123,CA-2017-127397,Standard Class,123.92,5,0.2,38.725
7228,21,771,64,1119,1123,CA-2017-127397,Standard Class,1319.8,5,0.2,214.4675
7229,743,443,35,191,193,CA-2014-157546,First Class,89.712,6,0.2,30.2778
7230,743,231,35,191,193,CA-2014-157546,First Class,22.83,3,0.0,10.7301
7231,619,1098,70,1136,1138,CA-2017-153843,First Class,30.88,2,0.0,15.44
7232,619,1811,70,1136,1138,CA-2017-153843,First Class,465.16,2,0.0,120.9416
7233,619,997,70,1136,1138,CA-2017-153843,First Class,27.12,4,0.0,12.4752
7234,674,381,165,768,772,CA-2016-137337,Standard Class,113.6,8,0.0,44.304
7235,674,553,165,768,772,CA-2016-137337,Standard Class,12.96,2,0.0,6.3504
7236,674,1326,165,768,772,CA-2016-137337,Standard Class,69.456,2,0.2,22.5732
7237,225,655,14,330,333,CA-2014-138737,First Class,8.64,3,0.0,2.4192
7238,106,1848,106,890,890,CA-2016-164924,Same Day,341.991,3,0.7,-319.1916
7239,254,1468,59,1057,1063,CA-2016-101651,Standard Class,43.96,7,0.0,18.4632
7240,254,154,59,1057,1063,CA-2016-101651,Standard Class,39.76,7,0.0,18.6872
7241,283,1482,55,1177,1179,CA-2017-136651,Second Class,66.36,7,0.0,26.544
7242,283,618,55,1177,1179,CA-2017-136651,Second Class,92.88,6,0.2,30.186
7243,283,1761,55,1177,1179,CA-2017-136651,Second Class,24.14,2,0.0,7.9662
7244,600,488,64,1293,1298,CA-2017-118892,Second Class,4416.174,9,0.3,-630.882
7245,211,1686,14,1206,1209,US-2017-151127,First Class,49.56,7,0.0,18.8328
7246,642,1053,4,1104,1108,CA-2017-145807,Standard Class,354.9,5,0.0,17.745
7247,330,1758,48,55,60,US-2014-127978,Standard Class,15.12,3,0.2,4.914
7248,330,369,48,55,60,US-2014-127978,Standard Class,302.45,5,0.5,-199.617
7249,330,706,48,55,60,US-2014-127978,Standard Class,44.672,8,0.2,-10.0512
7250,670,1607,142,498,502,CA-2015-158491,Second Class,119.98,2,0.0,35.994
7251,670,1769,142,498,502,CA-2015-158491,Second Class,989.97,3,0.0,395.988
7252,606,1849,476,938,944,CA-2016-116764,Standard Class,9.216,4,0.2,3.3408
7253,282,1287,528,954,960,CA-2016-152457,Standard Class,68.52,3,0.0,31.5192
7254,671,168,471,851,856,CA-2016-152730,Standard Class,364.74,3,0.0,109.422
7255,671,1194,471,851,856,CA-2016-152730,Standard Class,47.4,5,0.0,21.33
7256,671,255,471,851,856,CA-2016-152730,Standard Class,49.76,4,0.0,13.9328
7257,671,326,471,851,856,CA-2016-152730,Standard Class,5.56,2,0.0,1.4456
7258,671,929,471,851,856,CA-2016-152730,Standard Class,629.1,6,0.0,301.968
7259,671,136,471,851,856,CA-2016-152730,Standard Class,14.7,5,0.0,3.969
7260,671,984,471,851,856,CA-2016-152730,Standard Class,45.36,7,0.0,21.7728
7261,671,1076,471,851,856,CA-2016-152730,Standard Class,125.99,1,0.0,35.2772
7262,434,1735,381,1225,1228,CA-2017-137001,Second Class,14.7,7,0.0,4.116
7263,505,48,64,1359,1365,CA-2017-156363,Standard Class,32.7,5,0.4,-6.54
